Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
4 Bedroom Detached Duplex With A Room Bq,Adeniyi Jones Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,0 baths,0 Toilets
Hotel,Allen Avenue Ikeja Lagos,₦,"5,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,Maryland Ikeja Lagos,₦,"75,000,000",0,0,0,3 beds, baths, Toilets
6 Units Of Luxurious 3 Bedroom Flat With Bq,Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,0,0,3 beds,0 baths,0 Toilets
Newly Built 2units Of 4bedroom Semi Detached Duplex With Bq,Estate Opebi Ikeja Lagos,₦,"95,000,000",0,0,0,4 beds,5 baths,5 Toilets
A Corner Piece Land Measuring 1500sqm With A Demolishable Structure,Adeniyi Jones Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land Measuring 1000sqm With A Demolishable Bungalow,Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Wings Of 3 Bedroom Duplex With A Miniflat As Bq,Oregun Ikeja Lagos,₦,"70,000,000",0,0,0,3 beds,0 baths,0 Toilets
Almost Completed 7numbers Of 3 Bedrooms Flats,Oladipo Kuku Street Ikeja Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Mansion,"Gbagba Crescent Estate Ogba, Ikeja Lagos",₦,"95,000,000",0,0,0,0 beds,0 baths,0 Toilets
5bedroom Semi Detached Terrace Duplex,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,1,5 beds,7 baths,6 Toilets
4number Of 3bedroom Flat,Opebi Ikeja Opebi Ikeja Lagos,₦,"185,000,000",0,0,1,0 beds,0 baths,0 Toilets
Luxury 4bedroom Semi Detached Duplex,Toyin Ikeja Toyin Street Ikeja Lagos,₦,"120,000,000",0,0,0,4 beds,6 baths,6 Toilets
State Of The Art Fully Furnished And Serviced 5bedroom Fully Detached Mansion + Swimming Pool& Gym For Sale!!!,Awuse Estate Opebi Ikeja Lagos,₦,"480,000,000",0,0,0,5 beds,5 baths,5 Toilets
A Corner Piece Dryland Measuring 1500sqm With A Demolishable Structure For Sale!!!,Adeniyi Jones Ikeja Lagos,₦,"340,000,000",0,0,0, beds, baths, Toilets
A Newly Built & Tastefully Finished Luxury 3bedroom Flat + A Room Bq,Opebi Ikeja Lagos,₦,"55,000,000",0,1,0,3 beds,3 baths,3 Toilets
Massive 9bedroom Fully Detached Duplex On 637sqm Landsize For Sale!!!,Ogundana Drive Allen Avenue Ikeja Lagos,₦,"100,000,000",0,0,0,9 beds,9 baths,9 Toilets
Land,Isheri North G.r.a Alausa Ikeja Lagos,₦,"25,000,000",1,1,0,0 beds,0 baths,0 Toilets
Superb Newly Built 4 Bedroom Terraced Duplex,Opebi Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
Exclusive Luxury And Spacious 5 Bedroom Fully Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"240,000,000",0,1,0,5 beds,0 baths,0 Toilets
Luxury 4bedroom Fully Detached Duplex+3rooms Bq For Sale!!!,Marwa Garden Estate Alausa Ikeja Lagos,₦,"180,000,000",0,0,1,4 beds,4 baths,4 Toilets
"Solid, Massive & Tastefully Finished 4 Bedroom Semi Detached Duplex For Sale!!!",Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,0,0,4 beds,4 baths,4 Toilets
Newly Built 3bedrooms Flat Apartment With Bq,Opebi Ikeja Lagos,₦,"55,000,000",1,1,1,3 beds,3 baths,4 Toilets
A Functioning Standard 30 Rooms Hotel/courtyard,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"4,500,000,000",0,0,1,0 beds,0 baths,0 Toilets
Smart 3 Bedroom Terraced Duplex,Isheri North G.r.a Alausa Ikeja Lagos,₦,"44,000,000",1,1,0,3 beds,3 baths,4 Toilets
A Newly Built & Tastefully Finished Luxury 5bedroom Terrace Duplexes For Sale!!!,Ikeja Gra Ikeja Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,4 Toilets
"3 Bay Warehouse Each Consisting Of 15,000sq Ft",Morrison Crescent Oregun Ikeja Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
3 Acres,Oba Akran Ikeja Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Solid 2units Of 4bedroom Duplexes + Mini Flat (bq) On Land Measuring 1200sqm Landsize For Sale!!!,Adeniyi Jones Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets
Decent & Spacious 3bedroom Flat For Sale!!!,Ikeja Gra Ikeja Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,3 Toilets
A Newly Built & Tastefully Finished Luxury 2bedroom Flat For Sale!!,Toyin Street Ikeja Lagos,₦,"40,000,000",0,1,0,2 beds,2 baths,2 Toilets
"6units Newly Built & Tastefully Finished, Massive & Luxury 3bedroom Flats + (a Bq Each) For Sale!!!!",Ikeja Gra Ikeja Lagos,₦,"90,000,000",1,1,0,3 beds,3 baths,3 Toilets
A Newly Built & Tastefully Finished Luxury 3bedroom Flats + A Room Bq For Sale!!!,Adeniyi Jones Ikeja Lagos,₦,"80,000,000",0,1,0,3 beds,3 baths,3 Toilets
4 Units Of 3 Bedroom Flats Available For Sale At Oregun Ikeja,Oregun Ikeja Lagos,₦,"65,000,000",0,0,0,3 beds, baths, Toilets
Newly Built 5bedrooms Duplex Fully Detached With Bq,Ikeja Gra Ikeja Lagos,₦,"235,000,000",0,1,1,5 beds,5 baths,6 Toilets
Newly Build 4 Bedroom Semi Detached,Magboro Ikeja Mangoro Ikeja Lagos,₦,"31,000,000",1,1,0,4 beds,4 baths,5 Toilets
Newly Built 5bedrooms Fully Detached Duplex With Bq,Ikeja Lagos,₦,"250,000,000",0,1,1,5 beds,5 baths,5 Toilets
Newly Built 4 Bedroom Terrace House,Adeniyi Jones Ikeja Lagos,₦,"100,000,000",0,1,0,4 beds,4 baths,5 Toilets
Dry Land Measuring 3600sqm For Sale!!!,Airport Road(ikeja) Ikeja Lagos,₦,"1,200,000,000",0,0,0, beds, baths, Toilets
A Newly Built & Tastefully Finished Luxury 2buildings Consisting Of (6numbers Of 3bedroom Flat+ A Room Bq Each) For Sale!!!!,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,1,0,3 beds,3 baths,3 Toilets
Newly Built 3bedrooms Terrace Duplex With Bq,Ikeja Gra Ikeja Lagos,₦,"90,000,000",1,1,1,3 beds,3 baths,4 Toilets
A Brand New And Sweet 4bedrooms Semi Detached Duplex With A Boys Quarter,Allen Avenue Ikeja Lagos,₦,"80,000,000",0,0,0,0 beds,0 baths,0 Toilets
Massive 5bedroom Fully Detached Duplex + A Penthouse On 400sqm Landsize For Sale!!!,Ikeja Gra Ikeja Lagos,₦,"350,000,000",0,0,0,5 beds,5 baths,5 Toilets
Luxury 4bedroom Apartment,Mongoro Cement Close To Ikeja Mangoro Ikeja Lagos,₦,"43,000,000",0,0,1,0 beds,0 baths,0 Toilets
800sqm Of Land,Opebi Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
645sqm Of Bareland,Opebi Ikeja Lagos,₦,"95,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Semi Detached Houses Of 4bedroom + Bq,Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 4 Bedroom Semi Detached House,Ikeja Gra Ikeja Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
Executive 6bedroom Duplex,Allen Avenue Ikeja Allen Avenue Ikeja Lagos,₦,"120,000,000",0,0,1,8 beds,0 baths,0 Toilets
Newly Built 4bedrooms Terrace Duplex + 1 Room Bq,Gra Ikeja Gra Ikeja Lagos,₦,"105,000,000",1,1,0,4 beds,4 baths,5 Toilets
A Block Of 12 Units Of Serviced 3 Bedrooms Flats,Oregun Ikeja Lagos,₦,"50,000,000",1,0,0,10 beds,10 baths,10 Toilets
Fenced Land,Oba Akran Ikeja Lagos,₦,"160,000,000",0,0,0, beds, baths, Toilets
Fantastic 4 Bedroom Terrace Duplex House With Boys Quarter,Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths,5 Toilets
"Land Measuring 3.5 Acres 12,668.479 (minimum Of 2,000m² To Be Sold @ 150k/sqm)","Off Adeniyi Jones, Ikeja (this Street Linked Adeniyi Jones And Awolowo Road, Ikeja Lagos",₦,"150,000/sqm",0,0,0, beds, baths, Toilets
Redevelopable Block Of 4 Units Of 2 Bedroom Flat On A Plot With 2 Room Boys Quarters,Olawaiye Street Anifowoshe By Computer Village Obafemi Awolowo Way Ikeja Lagos,₦,"55,000,000",0,0,0, beds, baths, Toilets
Redevelopable Property On A Land Measuring 994sqm,Ogundana Street Allen Avenue Ikeja Lagos,₦,"160,000,000",0,0,0, beds, baths, Toilets
Prime Industrial Property,Ikeja Industrial Estate Ikeja Lagos,₦,"3,600,000,000",0,0,0, beds, baths, Toilets
Tastefully Finished Contemporary 7bedroom Duplex With A Room Boy's Quarter At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"650,000,000",0,1,0,7 beds,8 baths,8 Toilets
Fantastic 2unit Of 5bedroom Duplex With 2rooms Boy's Quarter,Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,5 beds,6 baths,6 Toilets
"Brand New , Exquisite And Luxurious 5 Bedroom Detached Duplex With A Room Boy's Quarter","Magodo Phase 2,ikeja Ikeja Lagos",₦,"240,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedrooms Detached House,Opebi Ikeja Lagos,₦,"185,000,000",0,0,0,5 beds, baths, Toilets
Commercial Building On 5 Floors,Allen Avenue Ikeja Lagos,₦,"430,000,000",1,0,0, beds, baths, Toilets
Brand New 5 Bedroom Detached House,Magodo Phase 2 Alausa Ikeja Lagos,₦,"240,000,000",0,1,0,5 beds,6 baths,6 Toilets
6 Bedrooms Detached & 4bedrooms Guest Chalet,Shonibare Estate Mobolaji Bank Anthony Way Ikeja Lagos,₦,"800,000,000",0,0,0,6 beds,7 baths,8 Toilets
"Magnificent, Superb And Stylishly Built 7bedroom Duplex With A Room Boy's Quarter At Ikeja Gra",Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,0,7 beds,8 baths,8 Toilets
Newly Built 4 Bedroom Maisonette,Shonibare Estate Mobolaji Bank Anthony Way Ikeja Lagos,₦,"200,000,000",1,1,0,4 beds,4 baths,5 Toilets
"Land Measuring 1,000m²","Herbert Macaulay Crescent, Ikeja Gra Ikeja Lagos",₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 5 Bedroom Detached Duplex,Magodo Phase 2 Alausa Ikeja Lagos,₦,"240,000,000",0,1,0,5 beds,6 baths,6 Toilets
"Land Measuring 2,008m²","Directly Along Isaac John Street, Ikeja Gra Ikeja Lagos",₦,"1,200,000,000",0,0,0, beds, baths, Toilets
"Land Measuring 3,961m²","Isaac John Street, Ikeja Gra Ikeja Lagos",₦,"3,000,000,000",0,0,0, beds, baths, Toilets
A Massive 7 Bedrooms Detached House All Rooms En Suite On Approximately 800sqm Land, Adeniyi Jones Ikeja Lagos,₦,"300,000,000",0,0,0,7 beds,8 baths,9 Toilets
4 Bedrooms Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"155,000,000",1,1,1,4 beds,4 baths,4 Toilets
Industrial Land With Sundry Developments,Ikeja Industrial Area Ikeja Lagos,₦,"2,500,000,000",0,0,0, beds, baths, Toilets
3 Bedroom Flat,Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,0,0,3 beds,0 baths,0 Toilets
Prime Industrial Property,Off Oba Akran Avenue Ikeja Lagos,₦,"3,600,000,000",0,0,0, beds, baths, Toilets
"Prime , Well Located And Fenced 2000sqm Land",Ikeja Gra Ikeja Lagos,₦,"700,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
"Brand New, Exquisite And Luxurious 5 Bedroom Fully Detached Duplex",Ikeja Lagos,₦,"240,000,000",0,1,0,5 beds,5 baths,6 Toilets
An Exquisite 5bedrooms Detached House,Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths,6 Toilets
Land,Alausa Ikeja Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New Exquisite And Luxurious 4 Bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"130,000,000",1,0,1,4 beds,4 baths,5 Toilets
Spacious 5bedroom Detached Duplex,"Magodo Phase 2, Alausa Ikeja Lagos",₦,"300,000,000",0,1,0,5 beds,6 baths,6 Toilets
Land For Sale (603 Square Metres),Off Adebola Solanke Allen Avenue Ikeja Lagos,₦,"75,000,000",0,0,0, beds, baths, Toilets
"Brand New, Exquisite And Luxurious 7 Bedroom Detached Duplex",Ikeja Gra Ikeja Lagos,₦,"240,000,000",0,1,0,7 beds,7 baths,5 Toilets
"Contemporary, Brand New 3 Bedroom Terrace House With Boys Quarter",Ikeja Lagos,₦,"80,000,000",1,0,0,3 beds,3 baths,4 Toilets
Prime And Well Located 5001sqm Of Land At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"2,500,000,000",0,0,0, beds, baths, Toilets
4bedrooms Terrace And 5bedrooms Terrace + 1 Room Bq,Adebola Solanke Allen Avenue Ikeja Lagos,₦,"120,000,000",1,1,0,4 beds,4 baths,5 Toilets
Luxury 4 Bedroom Maisonette,Ikeja Gra Ikeja Lagos,₦,"140,000,000",1,1,0,4 beds,4 baths,5 Toilets
Tastefully Finished Contemporary 7 Bedroom Detached Duplex With 2 Room Boy's Quarter,Ikeja Gra Ikeja Lagos,₦,"650,000,000",0,0,0,7 beds,7 baths,8 Toilets
Warehouse / Factory Block,Off Oba Akran Avenue Oba Akran Ikeja Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
Exquisitely Well Designed Brand New 4 Bedroom Semi Detached Duplex,Off Allen Avenue Ikeja Lagos,₦,"85,000,000",0,1,0,4 beds,4 baths,5 Toilets
Superbly Finished Two(2) Unit Of (5)bedroom Semi Detached,Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,5 beds,5 baths,6 Toilets
Residential Plot Measuring 600m²,"Weara Estate, Off Adeniyi Jones, Ikeja Lagos",₦,"165,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Regular Shaped, Firm And Dry 500sqm Land",Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
Beautiful 3 Bedroom Apartment,In A Serene Neighborhood Ikeja Gra Ikeja Lagos,₦,"90,000,000",1,1,0,3 beds,3 baths,4 Toilets
2 Bay Warehouse,Airport Road(ikeja) Ikeja Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Commercial Building On 5 Floors,Allen Avenue Ikeja Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets
Fully Detached Building,"Along Adeniyi Jones Road, Ikeja, Lagos. Adeniyi Jones Ikeja Lagos",₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Duplex Plus 2 Bedroom Flat Bq,"Off Awolowo Way,ikeja Awolowo Way Ikeja Lagos",₦,"140,000,000",0,0,0,5 beds,5 baths,6 Toilets
4units Of 3bedroom Flat,Mangoro Cement Mangoro Ikeja Lagos,₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 4 Bedroom Duplex With Bq,Ajao Estate Ikeja Lagos,₦,"110,000,000",0,1,0,4 beds,5 baths,4 Toilets
Executive 4 Bedroom Semi Detached Duplex,Awuse Estate Opebi Opebi Ikeja Lagos,₦,"90,000,000",1,1,1,4 beds,6 baths,6 Toilets
"1,500sqm Fenced & Gated Vacant Land In A Lovely Environment","Oduduwa, Ikeja Gra, Lagos. Ikeja Gra Ikeja Lagos",₦,"525,000,000",0,0,0, beds, baths, Toilets
Hotel,Ikeja Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Distress Sale; Land Size 39,000sqm",Lateef Jakande Road Agidingbi Ikeja Lagos,₦,"5,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Wings 4 Bedroom Duplex,"Julie Estate,oregun Oregun Ikeja Lagos",₦,"170,000,000",0,1,0,4 beds,4 baths,5 Toilets
Brand New 5 Bedroom Detached House,Omole Phase 1 Ikeja Gra Ikeja Lagos,₦,"230,000,000",0,1,0,5 beds,5 baths,6 Toilets
A Demolishable 8bedroom Duplex On 3000sqm Land Corner Piece In A Serene Estate,Akinola Cole Adeniyi Jones Ikeja Lagos,₦,"420,000,000",0,0,0,8 beds,7 baths,8 Toilets
Fully Furnished 7 Units Of 5 Bedroom Terraced Duplex,Adeniyi Jones Ikeja Lagos,₦,"125,000,000",1,1,1,5 beds,6 baths,6 Toilets
Executive 6bedroom Duplex With 2bdroom Flat Bq In Good Location,Ajao Estate Airport Road Airport Road(ikeja) Ikeja Lagos,₦,"100,000,000",0,0,1, beds, baths, Toilets
Standard Big 4flat Of 3bedroom,Opebi Ikeja Opebi Ikeja Lagos,₦,"130,000,000",0,0,1,3 beds,0 baths,0 Toilets
Newly Built 4bedroom Semi Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,0,0,4 beds,5 baths,5 Toilets
Detached House On Approximately 3000sqm,Awuse Estate Opebi Ikeja Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Units Of 5 Bedrooms Flats, Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisitely Built 3 Bedroom Flats With Bqs,Oba Akinjobi Ikeja Gra Ikeja Lagos,₦,"90,000,000",1,1,1,3 beds,3 baths,4 Toilets
1330sqm Land,Ladipo Bateye Ikeja Gra Ikeja Lagos,₦,"380,000,000",1,0,0,0 beds,0 baths,0 Toilets
Land In Ikeja Gra Lagos,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"350,000,000/sqm",0,0,0, beds, baths, Toilets
Functional Hotel Of 30 Rooms,"Allen Avenue, Allen Avenue Ikeja Lagos",₦,"450,000,000",0,0,0,10 beds,10 baths,10 Toilets
A Land Measuring 1200sqm With A Structure,In Secured Estate Adeniyi Jones Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
"5 Bedroom Mansion With State Of The Art Fully Furnished And Finished With Turkish Furnitures With Swimming Pool,gym Cctv,intercom .",Awuse Estate Opebi Ikeja Lagos,₦,"450,000,000",1,1,1,5 beds,5 baths,6 Toilets
4 Bedrooms Terrace Duplex,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"155,000,000",1,1,1,4 beds,4 baths,5 Toilets
An Exquisitely Finished 7 Bedroom Detached House,Serene Estate .. Adeniyi Jones Ikeja Lagos,₦,"270,000,000",1,0,0,7 beds,7 baths,7 Toilets
4bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"160,000,000",1,0,0,4 beds,4 baths,5 Toilets
A Standard 5bedroom Duplex,Akowonjo Oba Akran Ikeja Lagos,₦,"47,000,000",0,0,0,5 beds, baths, Toilets
2 Units Of Tastefully Finished 5 Bedroom Semi Detached Duplex,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,1,0,5 beds,5 baths,5 Toilets
Commercial Property,Oba Akran Ikeja Lagos,₦,"8,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Over 2 Hectares Of Land (24,000 Square Meters Land) In A Secure & Gated Mini Estate","Off Oba Akinjobi, Ikeja Gra, Lagos. Ikeja Gra Ikeja Lagos",₦,"350,000/sqm",0,0,0, beds, baths, Toilets
Modern 6 Bedroom Bungalow + 2 Rooms Bq,"Adeniyi Jones Estate, Ikeja, Lagos. Adeniyi Jones Ikeja Lagos",₦,"170,000,000",0,0,0,6 beds,6 baths,7 Toilets
"Massive Strategically Located 16,000sqm Land Directly On Adeniyi Jones Ikeja",Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"2,200,000,000",0,0,0,6 beds,6 baths,5 Toilets
Almost New Massively Built 7bedroom Exquisitely Finished Detached Duplex On 800sqm Land,Estate Adeniyi Jones Ikeja Lagos,₦,"300,000,000",0,1,0,7 beds,7 baths,8 Toilets
Land,Ikeja Gra Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedrooms Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,5 beds,0 baths,0 Toilets
1800sqm Fenced & Gated Vacant Land,"Oduduwa, Ikeja Gra, Lagos. Ikeja Gra Ikeja Lagos",₦,"750,000,000",0,0,0, beds, baths, Toilets
A Commercially Viable Property,Adeniyi Jones Ikeja Lagos,₦,"180,000,000",0,0,0,4 beds,5 baths,4 Toilets
A Parcel Of Land Measuring Approx 1’663m2,Serene Estate Adeniyi Jones Ikeja Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets
New Luxury 5bedroom Fully Detached Duplex,Opebi Ikeja Opebi Ikeja Lagos,₦,"180,000,000",0,1,1,5 beds,7 baths,7 Toilets
Warehouses And Offices On 3 Acres,Oba Akran Ikeja Lagos,₦,"1,700,000,000",0,0,0, beds, baths, Toilets
Building,Alausa Ikeja Lagos,₦,"220,000,000",0,0,0,0 beds,0 baths,0 Toilets
Executive 3 Bedroom Apartment,Opebi Ikeja Lagos,₦,"65,000,000",0,1,0,3 beds,3 baths,3 Toilets
Brand New 4 Bedroom Duplex,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"220,000,000",0,1,0,4 beds,4 baths,5 Toilets
Executive Mini Flat,"Off Allen Avenue,ikeja Allen Avenue Ikeja Lagos",₦,"23,000,000",0,0,0,1 beds,1 baths,1 Toilets
A Block Of 4 Flats,Mangoro Ikeja Lagos,₦,"40,000,000",0,0,0,4 beds,4 baths,4 Toilets
Exquisitely Finished State Of The Art 5 Bedroom Mansion With Swimming Pool Bq,Awuse Estate Opebi Ikeja Lagos,₦,"380,000,000",0,1,0,5 beds,5 baths,6 Toilets
Nice 4 Bedroom Fully Detached Duplex,Magodo Phase 2 Gra Shangisha By Alausa Ikeja Alausa Ikeja Lagos,₦,"170,000,000",0,0,0,4 beds,0 baths,0 Toilets
"Massive 5 Bedroom Duplex + 2 Numbers Of 3 Bedroom Flats On 1,200sqm","Slightly Off Obafemi Awolowo Way, Ikeja, Lagos. Obafemi Awolowo Way Ikeja Lagos",₦,"260,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Detached Duplex,. Allen Avenue Ikeja Lagos,₦,"120,000,000",0,0,0,4 beds,5 baths,5 Toilets
2 Storey Open Plan Office Building,Alausa Ikeja Lagos,₦,"680,000,000",0,0,0,0 beds,0 baths,0 Toilets
New Luxury 4bedroom Terrace Duplex In A Good Location,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,1,1,4 beds,6 baths,6 Toilets
Standard 3bedroom Flat,Allen Avenue Ikeja Allen Avenue Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Classy 600sqm Bareland,Oshogbon Close Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,0,0, beds, baths, Toilets
"Newly Built 6 Bedroom Fully Detached House With Swimming Pool, 2 Rooms Bq","Ikeja Gra, Lagos. Ikeja Gra Ikeja Lagos",₦,"700,000,000",0,1,0,6 beds,6 baths,7 Toilets
Wonderfully Built 7 Bedroom Fully Detached House + Penthouse,Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,1,0,7 beds,7 baths,8 Toilets
A 4bedroom Terrace Duplex With Swimming Pool In Awuse Estate Opebi,Awuse Estate Opebi Ikeja Lagos,₦,"115,000,000",0,1,0,4 beds,5 baths,5 Toilets
Standard 4numbers Of 3 Bedroom And Two Numbers Of 2bedroom With C Of O,Cement Ikeja Beside Local Airport Mangoro Ikeja Lagos,₦,"53,000,000",0,0,1,3 beds,4 baths,4 Toilets
Brand New 5 Bedroom Duplex,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"200,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Maisonette,Rowland Court Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,4 Toilets
Newly Built 3 Bedroom Standard,Allen Avenue Ikeja Lagos,₦,"60,000,000",0,1,0,3 beds,3 baths,3 Toilets
Brand New 3bedrooms Apartments,Ikeja Gra Ikeja Lagos,₦,"85,000,000",1,1,0,3 beds,3 baths,4 Toilets
Standard Commercial Demolishable Bungalow,Awolowo Way Awolowo Way Ikeja Lagos,₦,"195,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Maisonettes,Opebi Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,5 baths,5 Toilets
6 Unit Of Uncompleted 4bedroom Terrace Duplex,Wemabod Estate Adeniyi Jones Ikeja Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,4 Toilets
6 Bedroom Fully Detached Duplex With 3 Bedroom Flat,Allen Avenue Ikeja Lagos,₦,"170,000,000",0,0,0,6 beds,6 baths,6 Toilets
An Exquisite 4 Bedroom Detached Duplex,Awuse Estate Opebi Opebi Ikeja Lagos,₦,"175,000,000",0,0,0,4 beds,4 baths,4 Toilets
Land,"Along Opebi Road, Ikeja, Lagos. Opebi Ikeja Lagos",₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Lovely 5 Bedroom Fully Detached House On 1,000sqm Land",Ikeja Gra Ikeja Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths,6 Toilets
Twin 5 Bedroom Duplexes,Opebi Ikeja Lagos,₦,"450,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Duplex,. Opebi Ikeja Lagos,₦,"100,000,000",0,0,0,5 beds,6 baths,6 Toilets
"Demolishable House For Outright Sale In An Estate At Off Allen Avenue,ikeja.the Asking Sales Price Is 150 Million Naira,and The Title Of The Property Is Certificate Of Occupancy","Off Allen Avenue,ikeja Allen Avenue Ikeja Lagos",₦,"150,000,000",0,0,0,10 beds,10 baths,10 Toilets
5 Bedroom Detached Duplex With Bq,Off Awolowo Way Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
Classical And Newly Built 5bedroom Detached Duplex With Bq @ikeja Gra,Gra Ikeja Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths,6 Toilets
Newly Built & Lovely Furnished 5 Bedroom Fully Detached House,"Awuse Estate, Opebi, Ikeja, Lagos. Opebi Ikeja Lagos",₦,"470,000,000",0,1,1,5 beds,5 baths,6 Toilets
Block Of 4 Flat,Opebi Ikeja Lagos,₦,"110,000",0,0,0,0 beds,0 baths,0 Toilets
Standard Big 4bedroom Semi Detached Duplex With Bq,Opposite Mko Abiola Garden Alausa Ikeja Lagos,₦,"80,000,000",0,0,1,4 beds, baths, Toilets
3 Bedroom Flat Plus A Room Bq,"Off Allen Avenue,ikeja Allen Avenue Ikeja Lagos",₦,"40,000,000",0,1,0,3 beds,3 baths,4 Toilets
6bedroom Detached Duplex,Off Allen Avenue Ikeja Allen Avenue Ikeja Lagos,₦,"120,000,000",0,1,1,0 beds,0 baths,0 Toilets
Strategically And Commercially Viable 1240sqm Bareland,Lateef Jakande Road Agidingbi Ikeja Lagos,₦,"250,000,000",0,0,0,3 beds,2 baths,0 Toilets
Land,Oregun Ikeja Lagos,₦,"320,000,000",0,0,0,0 beds,0 baths,0 Toilets
