Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
24 Bedroom Block Of Flats For Sale," adeola Hopewell, Victoria Island (vi), Lagos Victoria Island Lagos",₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat For Sale," off Palace Road, Oniru, Victoria Island (vi), Lagos Oniru Victoria Island Lagos",₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets
Office Space For Sale," off Ajose Adeogun Street, Victoria Island (vi), Lagos Victoria Island Lagos",₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Commercial Property On 2 Floors,"An Office Block At Idowu Taylor Street, V.i, Lagos State Victoria Island Lagos",₦,"300,000,000",0,0,0, beds, baths, Toilets
Luxury Flats Available For Sale,Victoria Island Akin Olugbade Victoria Island Lagos,₦,"220,000,000",0,0,0,3 beds, baths, Toilets
"3,300 Square Metres Land With Good And Transferable Title","Muri Okunola Street, Victoria Island Lagos",₦,"950,000,000",1,0,0, beds, baths, Toilets
2000 Sqm Land, Oniru Victoria Island Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fenced And Gated 903 Sqm Land,Mabogunje Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,0 beds,0 baths,0 Toilets
5342 Sqm Land, Oniru Victoria Island Lagos,₦,"980,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex,Millennium Estate Oniru Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,0 baths,0 Toilets
3 Bedroom Terrace With Bq, Oniru Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,0 baths,0 Toilets
Newly Built Open Space Office,Muri Okunola Victoria Island Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Penthouse, Victoria Island Lagos,₦,"140,000,000",0,0,0,4 beds,0 baths,0 Toilets
Brand New 4 Bedroom Mansionette,Etim Iyang Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,0 baths,0 Toilets
Brand New Commercial 3 Storey Building, Adeola Odeku Victoria Island Lagos,₦,"4,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 5 Bedroom Semi Detached House With Bq,City Of David Road Oniru Victoria Island Lagos,₦,"150,000,000",0,1,0,5 beds,5 baths,6 Toilets
1800 Sqm Land, Idowu Taylor Victoria Island Lagos,₦,"650,000,000",0,0,0,4 beds,0 baths,0 Toilets
2 Nos 5 Bedrooms Detached House With Bq,Adeleke Adedoyin Victoria Island Lagos,₦,"1,000,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Detached House With 2 Rooms Bq,Adeleke Adedoyin Kofo Abayomi Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,0 baths,0 Toilets
Brand New Open Office Space, Victoria Island Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 4 Bedroom Terrace Duplex With Bq, Oniru Victoria Island Lagos,₦,"95,000,000",0,0,0,4 beds,0 baths,0 Toilets
Exquisite Four Bedroom Terrace Duplex At Oniru,"Oniru, Victoria Island Extension Victoria Island Lagos",₦,"110,000,000",1,1,0,4 beds,4 baths,5 Toilets
5 Bedroom Duplex + Bq, Victoria Island Extension Victoria Island Lagos,₦,"100,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Flat," oniru Palace Road, Oniru Victoria Island Lagos",₦,"85,000,000",0,0,0,3 beds,4 baths,4 Toilets
4 Nos 5 Bedroom Semi Detached Houses,Adeleke Adedoyin Victoria Island Lagos,₦,"600,000,000",0,0,0,4 beds,0 baths,0 Toilets
3 Bedroom Terraced Duplex, Oniru Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets
7358sqm Land, Oniru Victoria Island Lagos,₦,"2,575,300,000",0,0,0,0 beds,0 baths,0 Toilets
",",Millennium Estate Oniru Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
,Millennium Homes Oniru Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
1000 Square Meters Land, Oniru Victoria Island Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Four Bedroom Terrace Duplex With Bq, Oniru Victoria Island Lagos,₦,"85,000,000",0,1,0,4 beds,0 baths,0 Toilets
Allocation Letter From Bank,Millennium Estate Oniru Victoria Island Lagos,₦,"100,000,000",1,0,0,4 beds,5 baths,5 Toilets
4 Bedroom Terraced Duplex, Oniru Victoria Island Lagos,₦,"220,000,000",0,0,0,4 beds,4 baths,5 Toilets
Massive Detached House,Off Adeola Odeku Street Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Block Of Flats," plot 1388a Olosa Street, Off Adetokunbo Ademola Street, Victoria Island Extension Victoria Island Lagos",₦,"95,000,000",0,0,0,3 beds,4 baths,5 Toilets
4 Bedroom House, Oniru Victoria Island Lagos,₦,"75,000,000",0,0,0,4 beds,4 baths,5 Toilets
Mixed Use Land, Victoria Island Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat, Eko Atlantic Victoria Island Lagos,$,"710,000",0,0,0,3 beds,3 baths,4 Toilets
Mixed Use Land, Oniru Victoria Island Lagos,₦,"200,000",0,0,0,0 beds,0 baths,0 Toilets
"For Sale: Lovely 3bedroom Flat Off Palace Road, Oniru Victoria Island","Off Palace Road, Oniru Victoria Island. Oniru Victoria Island Lagos",₦,"58,000,000",1,0,1,3 beds,3 baths,4 Toilets
"A Plot Of Land Measuring 2659sqm At Dideolu Estate,oniru Lagos.",Dideolu Estate Oniru Victoria Island Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets
A Plot Of Land Measuring 1700sqm On Adetokunbo Ademola Street Victoria Island With An Approval For Filling Station.,Adetokunbo Ademola Ademola Adetokunbo Victoria Island Lagos,₦,"1,400,000,000",0,0,0, beds, baths, Toilets
A Plot Of Land Measuring 1880sqm,Musa Yar Dua Victoria Island Victoria Island Lagos,₦,"680,000,000",0,0,0,0 beds,0 baths,0 Toilets
"A Plot Of Land Measuring 1600sqm On Idowu Taylor Street,victoria Island,lagos.",Idowu Taylor Idowu Taylor Victoria Island Lagos,₦,"550,000,000",0,0,0, beds, baths, Toilets
A Plot Of Land Measuring 7000sqm, Ahmadu Bello Way Victoria Island Lagos,₦,"3,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Plot Of Land Measuring 1400sqm, Idowu Taylor Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Plot Of Land Measuring 2200sqm On Akin Adesola Street Victoria Island,Akin Adesola Akin Adesola Victoria Island Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
A Plot Of Land Measuring 1800sqm,Ibrahim Waziri Tiamiyu Savage Victoria Island Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Functional Waterfront 5 Star Hotel For Sale Location: Along Victoria Island, Lagos",F Victoria Island Lagos,$,"250,000,000",1,0,1,10 beds,10 baths,10 Toilets
8 Nos Of 4 Bedroom Semi Detached Houses,"Adeleke Adedoyin Street Off Kofo Abayomi, Victoria Island, Lagos. Kofo Abayomi Victoria Island Lagos",₦,"1,600,000,000",0,0,1,4 beds,4 baths,4 Toilets
Office Space," adetokunbo Ademola Street, Off Ozumba Mbadiwe, Victoria Island Lagos",₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Block Of Flats, Victoria Island Lagos,₦,"100,000,000",0,0,0,3 beds,4 baths,3 Toilets
Mixed Use Land," mobil, Victoria Island Extension Victoria Island Lagos",₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat," in Oniru Estate, Victoria Island Lagos",₦,"60,000,000",0,0,0,3 beds,3 baths,3 Toilets
3 Bedroom Flat," in Oniru Estate, Victoria Island Lagos",₦,"60,000,000",0,0,0,3 beds,3 baths,3 Toilets
5 Bedroom Detached Duplex, Oniru Victoria Island Lagos,₦,"165,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached And Semi Detached House With 1 Bedroom Bq, Oniru Victoria Island Lagos,₦,"135,000,000",0,0,0,5 beds,0 baths,0 Toilets
2 Bedroom Flat, Oniru Victoria Island Lagos,₦,"40,000,000",0,0,0,2 beds,2 baths,3 Toilets
Commercial Property, Victoria Island Lagos,₦,"13,000,000",0,0,0,0 beds,0 baths,0 Toilets
Landed Property,Abduraham Okene Ligali Ayorinde Victoria Island Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 4 Bedroom Terrace House,Oniru Victoria Island Extension Victoria Island Lagos,₦,"130,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Duplex,Oniru Oniru Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Bedroom Semi Detached House With Bq,Moshood Olugbani Ligali Ayorinde Victoria Island Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,4 Toilets
10 Bedroom Detached House,Akin Ogunleye Victoria Island Extension Victoria Island Lagos,₦,"350,000,000",0,0,0,10 beds,10 baths,10 Toilets
Commecial Property,Onyi Jolayemi Sanusi Fafunwa Victoria Island Lagos,₦,"390,000,000",0,0,0, beds, baths, Toilets
15 Bedroom Commercial Property," akin Adesola Street, Victoria Island Extension Victoria Island Lagos",₦,"1,200,000,000",0,0,0, beds, baths, Toilets
2121 Sqm Land,"Hlb Zone, Eko Atlantic Victoria Island Lagos",$,"4,242,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Duplex,Waziri Ibrahim Crescent Adeola Odeku Victoria Island Lagos,₦,"420,000,000",0,0,0,4 beds,0 baths,0 Toilets
2670 Square Meter Land,Ozumba Mbadiwe Street Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
1514 Square Meters Land,Saka Jojo Street Off Idejo Street Saka Tinubu Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Units Of 4 Bedroom Detached Duplex,"Oniru, Victoria Island. Ligali Ayorinde Victoria Island Lagos",₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
11 Units Of 3 Bedroom Luxury Flats With Bq,"Off Palace Road, Oniru, Victoria Island Ligali Ayorinde Victoria Island Lagos",₦,"70,000,000",0,0,0,3 beds,3 baths,4 Toilets
A Tastefully Finished 3bedroom,Victoria Island 1004 Victoria Island Lagos,₦,"60,000,000",1,0,0,3 beds,2 baths,3 Toilets
Office Building,"Adetokunbo Ademola Street, Off Ozumba Mbadiwe Ademola Adetokunbo Victoria Island Lagos",$,"40,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Semi Detached House, Oniru Victoria Island Lagos,₦,"190,000,000",0,0,0,5 beds,0 baths,0 Toilets
Luxuriously Built 4 Bedroom Terrace House, Oniru Victoria Island Lagos,₦,"105,000,000",0,0,0,4 beds,4 baths,5 Toilets
New 3 Bedroom Serviced Flat With Bq,Oniru Estate Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets
"Block Of 1, 2 & 3 Bedroom Flats", Victoria Island Lagos,₦,"55,000,000",0,0,0,2 beds,0 baths,0 Toilets
4 Bedroom Flat With Bq, Oniru Victoria Island Lagos,₦,"78,000,000",0,0,0,4 beds,4 baths,5 Toilets
Office Complex,Akin Adesola Akin Adesola Victoria Island Lagos,₦,"5,000,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Terrace House With Bq, Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terraced Duplex For Sale, Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Semi Detached Duplex,  Oniru Victoria Island Lagos,₦,"130,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terraced Duplex, Oniru Victoria Island Lagos,₦,"140,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat," 1, Sogbesan Close, Oniru Victoria Island Lagos",₦,"80,000,000",0,0,0,3 beds,3 baths,4 Toilets
"Functional 5 Star Hotel For Sale Location: Along Victoria Island, Lagos",Victoria Island Ligali Ayorinde Victoria Island Lagos,$,"250,000,000",0,0,0,10 beds,10 baths,10 Toilets
5 Bedroom Detached Duplex, Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets
Massive 4bedroom Terrace Duplex,At Oniru/vi Lagos Victoria Island Extension Victoria Island Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land For Jv,Off Hamadu Bello Way Ahmadu Bello Way Victoria Island Lagos,₦,"960,000,000",0,0,0, beds, baths, Toilets
7 Beds Detach House,Vi Adeola Odeku Victoria Island Lagos,₦,"900,000,000",0,0,0,7 beds,7 baths,8 Toilets
2 Bedroom Flat," eko Atlantic City, Eko Atlantic Victoria Island Lagos",₦,"650,000",0,0,0,2 beds,3 baths,3 Toilets
4 Bedroom Detached Duplex,  Victoria Island Lagos,₦,"210,000,000",0,0,0,4 beds,5 baths,5 Toilets
Luxury 3 Bedroom Apartment With Excellent Facilities And Bq,"1, Sogbesan Close, Oniru Oniru Victoria Island Lagos",₦,"80,000,000",1,1,1,3 beds,3 baths,4 Toilets
Brand New 3 Bedroom Flat,Oniru Victoria Island Extension Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets
Fed. C Of O,Lekki Epe Expressway By Oriental Hotels Victoria Island Extension Victoria Island Lagos,₦,"850,000,000",0,0,0, beds, baths, Toilets
Office Building,"Adetokunbo Ademola Street, Off Ozumba Mbadiwe Victoria Island Lagos",$,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
2000sqm Of Land For Sale,Off Kofo Abayomi Street Victoria Island Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets
Land,"Atlantic View Estate, Oniru Victoria Island Lagos",₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fenced Land For Sale,Sinari Darinjo Victoria Island Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
13 Room Hotel, Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
2500sqm Of Land For Sale At Victoria Island,Kofo Abayomi Street Victoria Island Lagos,₦,"1,000,000,000",0,0,0, beds, baths, Toilets
4800sqm Of Land For Sale At Victoria Island,Adeleke Adedoyin Street Victoria Island Lagos,₦,"2,200,000,000",0,0,0, beds, baths, Toilets
1800sqm Of Land At Victoria Island,"Vi , Lagos . Victoria Island Lagos",₦,"55,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Victoria Island,"Vi , Lagos . Victoria Island Lagos",₦,"250,000",0,0,0, beds, baths, Toilets
5 Bedroom Terrace For Sale At Victoria Island,Beside 4 Point Sheraton Hotel Victoria Island Lagos,₦,"120,000,000",0,0,0, beds, baths, Toilets
Office Building For Sale,Olosa Str Tiamiyu Savage Victoria Island Lagos,₦,"2,000,000,000",0,0,0, beds, baths, Toilets
"5 Story Building Of Superbly Finished 3bedrooms Flat,+bq, All Rooms Ensuit,",Adeola Odeku Adeola Odeku Victoria Island Lagos,₦,"270,000,000",0,1,0,3 beds,3 baths,3 Toilets
Four (4) Bedroom Terrace House, Oniru Victoria Island Lagos,₦,"105,000,000",0,0,0,4 beds,0 baths,0 Toilets
The Pacific Lagos 1 & 2 Bedroom In A Luxury Apartment In Vi,#20 Ozumba Mbadiwe Street Kofo Abayomi Victoria Island Lagos,₦,"25,000,000",0,1,0,1 beds,1 baths,2 Toilets
5 Bedroom Detached House With 2rooms Bq,Adeleke Adedoyin Street Off Kofo Abayomi Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,0 baths,0 Toilets
Exquisitely Finished And Fully Serviced 3 Bedroom Flat,Palace Street Oniru Victoria Island Lagos,₦,"70,000,000",1,1,0,3 beds,3 baths,4 Toilets
4 Bedroom Terrace Duplex,"Ihuntanyi Street, Off Palace Road, Oniru Victoria Island Lagos",₦,"90,000,000",1,1,0,4 beds,4 baths,5 Toilets
2500sqm With Demolishable Old Structure,Kofo Abayomi Area Kofo Abayomi Victoria Island Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Duplex,Ligali Ligali Ayorinde Victoria Island Lagos,₦,"1,223,344,555",0,0,0,4 beds,5 baths,5 Toilets
Well Finished 4 Bedroom Twin Duplexes,Lasode Crescent Off Ozumba Mbadiwe Avenue Victoria Island Victoria Island Lagos,₦,"550,000,000",0,1,0,4 beds,4 baths,5 Toilets
5 Bedroom Detached House,Balarabe Musa Crescent 1004 Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,0 baths,5 Toilets
World Class 1&2 Bedroom Apartments With Penthouse Suites,Ozumba Mbadiwe Avenue Kofo Abayomi Victoria Island Lagos,₦,"120,000,000",1,1,0,1 beds,1 baths,2 Toilets
3 Bedroom Terrace Duplex,"Emerald Court, Dideolu Estate Victoria Island Extension Victoria Island Lagos",₦,"75,000,000",1,0,0,3 beds,3 baths,4 Toilets
4 Bedroom Terraced Duplex, Oniru Victoria Island Lagos,₦,"90,000,000",0,0,0,4 beds,0 baths,5 Toilets
Luxury 4 Bedroom Terrace Duplex With 1 Room Bq,. Oniru Victoria Island Lagos,₦,"90,000,000",0,1,0,4 beds,4 baths,4 Toilets
"1,700sqm Land For Mixed Developement","Off Palace Way, Victoria Island Victoria Island Lagos",₦,"230,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex With Bq,Off Palace Way Victoria Island Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
Tastefully Finished 3 Bedroom Apartment,1004 Estate 1004 Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Terrace Duplex,Oniru Victoria Island Extension Victoria Island Lagos,₦,"90,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat,Odudu Eleyiwo Road Ahmadu Bello Way Victoria Island Lagos,₦,"60,000,000",0,0,0,3 beds,3 baths,4 Toilets
Mixed Use Land,Off Ligali Ayorinde Victoria Island Lagos,₦,"295,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Detached Duplex With Bq,. Oniru Victoria Island Lagos,₦,"88,000,000",0,0,0,4 beds,4 baths,4 Toilets
2 Bedroom Flat,Off Ligali Ayorinde Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",0,0,0,2 beds,2 baths,3 Toilets
2 Bedroom Flat,. Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",0,0,0,2 beds,2 baths,3 Toilets
5 Bedroom Semi Detached Duplex,Off Palace Road Oniru Victoria Island Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Flat For Sale,  Oniru Victoria Island Lagos,₦,"38,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Terraced Duplex With Bq,Off Palace Road Oniru Victoria Island Lagos,₦,"6,000,000",0,0,0,4 beds,5 baths,5 Toilets
Serviced 5 Bedroom Terraced Duplex With Swimming Pool & Gym,Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,5 beds,6 baths,6 Toilets
Serviced 3 Bedroom Flat,1004 Victoria Island Lagos,₦,"60,000,000",0,0,0,3 beds,2 baths,3 Toilets
"2 Wings Of 5 Bedroom Detached Duplex With C Of O On 500 Sqm Off Adeola Odeku, Victoria Island",Off Adeola Odeku Victoria Island Lagos,₦,"400,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Semi Detached Duplex For Sale, Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,5 beds,0 baths,0 Toilets
3 Bedroom Flat,Off Akiogun Road Victoria Island Extension Victoria Island Lagos,₦,"700,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Bedroom House For Sale,  Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,5 baths,5 Toilets
5 Bedroom Detached Duplex," adeleke Adedoyin, Victoria Island Lagos",₦,"900,000,000",0,0,0,5 beds,5 baths,6 Toilets
Brand New Tastefully Finished 4 Bedroom Terraced Duplex,Oniru; Victoria Island Lagos,₦,"95,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Flat,"Mabogunje Street, Oniru Victoria Island Lagos",₦,"45,000,000",0,0,0,4 beds,3 baths,4 Toilets
5 Bedroom Detached House With A 2 Room Boy’s Quarter On 1600sqm,"10a. Aj Marinho Drive, Victoria Island, Lagos. Ademola Adetokunbo Victoria Island Lagos",₦,"350,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Detached House With A 2 Room Boy’s Quarter On 1000sqm,"40 Balarabe Musa Crescent, Victoria Island, Lagos 1004 Victoria Island Lagos",₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets
4400 Sqm Land,. Adeola Odeku Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
2500 Sqm Land With Dilapidated Detached House,Adeleke Adedoyin Kofo Abayomi Victoria Island Lagos,₦,"670,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Detached House On 750 Sqm,Adeleke Adedoyin Victoria Island Victoria Island Lagos,₦,"260,000,000",0,0,0,4 beds,5 baths,4 Toilets
Detached House On 950sqm,Sir Manual Street Victoria Island Extension Victoria Island Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,4 Toilets
3 Bedroom Luxury Apartment,Coperation Drive Victoria Island Extension Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets
Off Plan |3 Bedroom Luxury Apartment | Serviced,Musa Yaradua Victoria Island Lagos,₦,"100,000,000",0,0,0,3 beds,3 baths,4 Toilets
Privately Gated Luxury 4 Bedroom Semi Detached Duplex,Oniru Victoria Island Extension Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat In Victoria Island,Oniru Victoria Island Extension Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets
Luxury 4 Bedroom Semi Detached Corner Piece Apartment,Off Market Road Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
Off Plan |4 Bedroom Terrace Duplex | Serviced,Oniru Victoria Island Extension Victoria Island Lagos,₦,"110,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Luxury Apartment,Water Coperation Road Victoria Island Extension Victoria Island Lagos,₦,"68,000,000",0,0,0,3 beds,3 baths,4 Toilets
1 Bedroom Luxury Apartments Tailored To Your Highest Standard,"Olosa Street, Opposite Eko Hotels & Suites, Off Adetokunbo Ademola Road Victoria Island Lagos",₦,"45,000,000",0,0,0,1 beds,1 baths,2 Toilets
Now Selling | 4 Bedroom Villa Apartment | Fully Serviced,Off Adeola Odeku Victoria Island Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets
Luxurious Shopping Mall, Ligali Ayorinde Victoria Island Lagos,₦,"400,000,000",0,0,0,10 beds,10 baths,10 Toilets
Own A Unit | 3 Bedroom Luxury Apartment In Victoria Island,Off Palace Road Victoria Island Extension Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets
14 Units Of 3 Bedroom Flats And 4 Bendroom Penthouse,Oniru Victoria Island Extension Victoria Island Lagos,₦,"900,000,000",0,0,0,10 beds,10 baths,10 Toilets
Now Selling | 4 Bedroom Penthouse With Dedicated Elevator | Fully Serviced,Off Adeola Odeku Victoria Island Lagos,₦,"450,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Luxury Penthouse,Off Palace Road Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
1 Bedroom Luxury Apartment,Water Coperation Road Victoria Island Extension Victoria Island Lagos,₦,"37,000,000",0,0,0,1 beds,1 baths,2 Toilets
Office Building,Olosa Ademola Adetokunbo Victoria Island Lagos,₦,"1,900,000,000",0,0,0, beds, baths, Toilets
"New, Well Built, Fully Equipped Purpose Built Office Space",Adetokunboh Ademola Street Off Ozumba Mbadiwe; Victoria Island Lagos,₦,"40,000,000",0,1,1,0 beds,0 baths,0 Toilets
6 Bedroom Semi Detached Duplex,Off Ajose Adeogun Victoria Island Lagos,₦,"9,000,000",0,1,1,6 beds,6 baths,7 Toilets
3 Bedroom Flat,. Akin Olugbade Victoria Island Lagos,₦,"270,000,000",0,0,1,3 beds,3 baths,4 Toilets
Mixed Use Land," waziri Ibrahim Crescent, Victoria Island Lagos",₦,"360,000,000",0,0,0,0 beds,0 baths, Toilets
Office Space On 863 Sqm,"Off Adeyemo Alakija; Victoria Island Extension, Victoria Island Lagos",₦,"400,000,000",0,0,0,0 beds,0 baths, Toilets
Commercial Land,. Ligali Ayorinde Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,. Ligali Ayorinde Victoria Island Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex,Oniru; Victoria Island Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Semi Detached Duplex,. Victoria Island Lagos,₦,"165,000,000",0,1,1,5 beds,5 baths,6 Toilets
2 Bedroom Flat," eko Pearl, Eko Atlantic Victoria Island Lagos",₦,"710,000",0,0,0,2 beds,2 baths,0 Toilets
4 Bedroom Terraced Duplex With 2 Rooms Servant Quarters,"Ibile Street Off Palace Road; Oniru, Victoria Island Lagos",₦,"60,000,000",0,0,0,4 beds,5 baths,5 Toilets
Commercial 5 Floors Office Building,Adeyemo Alakija; Victoria Island Lagos,₦,"2,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oniru Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,. Tiamiyu Savage Victoria Island Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Dideolu Estate Victoria Island Extension Victoria Island Lagos,₦,"4,000,000",0,0,1,3 beds,3 baths,4 Toilets
3 Bedroom Block Of Flats + Bq With Swimming Pool,Oniru; Victoria Island Lagos,₦,"700,000,000",0,0,0,3 beds,3 baths,3 Toilets
Luxury 3 Bedroom Flat With Bq,Oniru Victoria Island Extension Victoria Island Lagos,₦,"37,500,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom Semi Detached Duplex,Oniru; Ademola Adetokunbo Victoria Island Lagos,₦,"135,000,000",0,0,0,5 beds,5 baths,6 Toilets
3305 Sqm Corner Piece Commercial Land,Victoria Island Extension; Muri Okunola / Ligali Ayorinde Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex,Oniru; Victoria Island Lagos,₦,"70,000,000",0,0,0,4 beds,4 baths,5 Toilets
"The Empire Residences Ii, Luxury 3 Bedroom Plus Maid Room Development",Water Corporation Drive Victoria Island Extension Victoria Island Lagos,₦,"65,000,000",1,1,0,3 beds,4 baths,4 Toilets
3 Bedrooms Apartment (off Plan),"Water Corporation Drive,off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos",₦,"75,000,000",0,1,0,3 beds,4 baths,4 Toilets
4 Bedroom Terraced Duplex, oniru Victoria Island Lagos,₦,"125,000,000",0,1,1,4 beds,4 baths,5 Toilets
2 Bedroom Flat," oniru, Victoria Island Lagos",₦,"50,000,000",0,0,0,2 beds,2 baths,0 Toilets
